-----Data2
0.26137782	0.703875842	0.939756312
0.257412768	0.693179927	0.977454585
0.252890093	0.674723844	0.996247785
0.247898573	0.651316195	0.995965094
0.242490237	0.625408865	0.978301724
0.236678134	0.599040787	0.947074369
0.2304852	0.573476786	0.906406914
0.224024872	0.54950853	0.860702041
0.217449248	0.527334858	0.813934885
0.210825416	0.506838106	0.768672331
0.204170826	0.487681267	0.72644991
0.197482868	0.469492397	0.687886769
0.190728061	0.451907663	0.652884515
0.183845654	0.434579	0.620903141
0.176772026	0.417205975	0.591214585
0.169461643	0.399570417	0.563102421
0.161876309	0.381495872	0.535905835
0.153976587	0.36281065	0.50900911
0.145734127	0.343375745	0.481890177
0.137126077	0.323079919	0.454133307
0.128203456	0.302009773	0.425593516
0.118989829	0.280189159	0.396163379
0.109565734	0.257769584	0.365919043
0.100077627	0.23506012	0.335176844
0.090807303	0.212792833	0.304925231
-----Data5
0.239519069	0.302944247	0.293882882
0.249162968	0.360502776	0.352720323
0.256155617	0.425559703	0.421928535
0.260573987	0.491574381	0.496663088
0.262794456	0.553253073	0.573500144
0.263402892	0.606091685	0.64997499
0.262849436	0.647968703	0.725423106
0.261282339	0.676299484	0.801491684
0.258867839	0.689958318	0.870350252
0.255820069	0.69076292	0.925999161
0.252230059	0.681326009	0.964881767
0.248147113	0.664288288	0.985038743
0.243617649	0.642359979	0.986213804
0.238666398	0.61792155	0.970027584
0.233289955	0.592951841	0.940228431
0.227501978	0.568667532	0.900892688
0.221410724	0.545816526	0.856392864
0.215168593	0.524584708	0.810691517
0.208843635	0.504853138	0.766341814
0.202455924	0.486296812	0.724875539
0.196006114	0.468559573	0.686917279
0.189465205	0.451297099	0.652381467
0.182776593	0.434185288	0.620742814
0.175879453	0.41694927	0.59128885
0.16872981	0.399395012	0.563323194
0.161290007	0.381365662	0.53620923
0.153520257	0.362703988	0.509352878
0.145391155	0.343281467	0.482247543
0.136877345	0.322994574	0.45448653
0.128031305	0.301934342	0.425933098
0.118876303	0.280125907	0.396483976
0.109494221	0.257720099	0.366218598
0.100033016	0.235023938	0.335456233
0.09078186	0.212768414	0.305188889
-----Data6
0.331829982	0.378877103	0.373933637
0.35461854	0.437217114	0.433622324
0.373351234	0.499041639	0.49870917
0.387885872	0.559275458	0.565122684
0.398218703	0.613907595	0.629996636
0.404378168	0.659784491	0.691405959
0.406695067	0.695746801	0.748972109
0.405059607	0.720183764	0.803502011
0.39959732	0.732889953	0.849458411
0.390841903	0.736102928	0.8830263
0.379228916	0.731558346	0.902214138
0.365171403	0.720276123	0.906385703
0.349137663	0.703208364	0.896562405
0.331617553	0.681330905	0.875506846
0.313180175	0.655822323	0.847057917
0.294405334	0.627841626	0.814028506
0.276016637	0.598798853	0.77886871
0.258632835	0.57001858	0.74370146
0.242585216	0.542242561	0.709815719
0.227939028	0.515785982	0.677823301
0.214622391	0.490733144	0.647873578
0.202483218	0.467007442	0.619792631
0.191324107	0.444413284	0.593208623
0.180939368	0.422706989	0.567680093
0.171146414	0.401660654	0.542804055
0.161782574	0.381052471	0.518213064
0.15269888	0.360653978	0.493553791
0.143771124	0.340260108	0.468524448
0.134911128	0.319710269	0.442883712
0.126054028	0.298924566	0.416581893
0.117172476	0.277848228	0.38955494
0.108273475	0.256503597	0.361867077
0.099430888	0.23505185	0.333772217
0.090830559	0.214016515	0.306121362
-----Data7
0.333988955	0.381053154	0.376685839
0.356773625	0.439422107	0.436364321
0.375477626	0.50126368	0.50127084
0.389950032	0.561494778	0.567223446
0.400188893	0.616097636	0.631239928
0.406226678	0.661912123	0.691278525
0.408399965	0.697774023	0.746891685
0.406602072	0.722057483	0.798670644
0.400963219	0.734535835	0.841454603
0.392022226	0.737442756	0.871884639
0.380217579	0.732548523	0.888382001
0.365963144	0.720890742	0.890711188
0.349727282	0.703427605	0.880346983
0.332000233	0.681134899	0.860232328
0.313351994	0.655192441	0.833577128
0.294363339	0.626762473	0.802589815
0.275758589	0.597254205	0.769325015
0.258156798	0.56799067	0.735723595
0.241888534	0.539711384	0.702971024
0.227017507	0.512727989	0.671638693
0.21346983	0.487119473	0.641892638
0.201091488	0.462804175	0.613612944
0.189683694	0.439583441	0.58649073
0.179039815	0.417211504	0.560143001
0.16897636	0.395457966	0.534216512
0.159329677	0.374097199	0.508381927
0.149949959	0.352896519	0.482313625
0.140712884	0.331647932	0.455729877
0.131531286	0.310188019	0.428398331
0.122346179	0.288450581	0.400301127
0.113137899	0.266397862	0.371397933
0.103926418	0.244086857	0.341802142
0.094813196	0.221752938	0.311870054
0.086018115	0.200022561	0.28261478
-----Data8
0.104444532	0.138796459	0.140252085
0.102595233	0.157150096	0.162159441
0.09925275	0.176721217	0.186852382
0.094739539	0.194006961	0.211023562
0.089762336	0.206458886	0.232576477
0.084994255	0.212332979	0.250367268
0.080511017	0.211397146	0.264832052
0.076272297	0.203374694	0.277881927
0.072236691	0.189466788	0.285463456
0.068342747	0.172856795	0.284937654
0.064493552	0.156422988	0.275316985
0.060610985	0.141550865	0.25690476
0.056653092	0.128648913	0.231639278
0.052605442	0.117522717	0.203091481
0.048473917	0.107682899	0.175389243
0.044336294	0.098793658	0.150941577
0.040431299	0.090894787	0.130806593
0.036971571	0.084065626	0.115032443
0.033987451	0.078177964	0.103285982
0.031376973	0.072946181	0.094660807
0.029023324	0.068124303	0.088094915
0.026829946	0.063530019	0.0826549
0.024720951	0.059019887	0.077666224
0.022645668	0.054497673	0.072711362
0.02058158	0.0499263	0.067589821
0.018508675	0.045271857	0.062190277
0.016394859	0.040466848	0.056392524
0.014206027	0.035432901	0.050074844
0.01191303	0.030093488	0.043109596
0.009514826	0.024445704	0.03551749
0.007030182	0.018524776	0.027353357
0.004556134	0.012545368	0.018940276
0.002444483	0.007240045	0.011291632
0.001498136	0.004245629	0.006544994
-----Data9
0.096528816	0.13300763	0.134941058
0.097426038	0.155102433	0.160782889
0.096181181	0.177792703	0.188753419
0.093098803	0.197395099	0.215319318
0.089089767	0.211347711	0.238375105
0.084950217	0.21800874	0.256927175
0.080859386	0.217284861	0.271615355
0.076849518	0.208964945	0.284510318
0.072935739	0.194351465	0.291626502
0.069089911	0.176789199	0.290417278
0.065230518	0.159394407	0.279971421
0.061292383	0.143703785	0.260661777
0.057249431	0.130175883	0.234498892
0.053103376	0.118606674	0.205118694
0.048873205	0.10846818	0.176692528
0.044646949	0.099381338	0.151662478
0.040671389	0.091351122	0.131104503
0.037160071	0.084433057	0.115048748
0.034139931	0.078485701	0.103140229
0.031503662	0.073212774	0.094443131
0.029129827	0.068358654	0.087864101
0.026918772	0.063732465	0.082441388
0.024792985	0.059187352	0.07748059
0.022701391	0.054628671	0.072553668
0.02062185	0.050022683	0.067456534
0.018534915	0.045338181	0.062077624
0.016409059	0.040508887	0.056297312
0.014210666	0.035456491	0.049994752
0.011910973	0.030103993	0.043043316
0.009508524	0.024446984	0.035464692
0.007021909	0.018520197	0.02731404
0.004547786	0.012537902	0.018914186
0.002437756	0.00723242	0.011276964
0.001494231	0.004238528	0.006537146
-----Data10
0.081652839	0.131966553	0.133311217
0.079655939	0.160498109	0.166813813
0.075861976	0.191667183	0.20519746
0.070618281	0.22047515	0.243717156
0.064881705	0.243301233	0.279339162
0.059658629	0.25748591	0.310375674
0.055255862	0.262278102	0.337350262
0.051732926	0.256582423	0.363059594
0.048978056	0.240814117	0.382068187
0.046782669	0.217821339	0.390650416
0.04493198	0.191106394	0.386954672
0.043266446	0.163911946	0.37045032
0.041685261	0.139076804	0.342157164
0.040118094	0.118479755	0.304783365
0.038481411	0.102696489	0.262724207
0.036732078	0.091303655	0.220298736
0.034930931	0.083426339	0.181558952
0.033170857	0.077863146	0.149093797
0.031471802	0.073650797	0.124124564
0.02980936	0.070024522	0.106348235
0.02815595	0.06653578	0.094322483
0.026482524	0.062963567	0.086133238
0.024757604	0.059198223	0.08006735
0.022957405	0.055199838	0.074875448
0.021075782	0.050980562	0.069831713
0.019103506	0.046538499	0.064569751
0.017017489	0.041818669	0.058841823
0.014793375	0.036743389	0.052452198
0.012410791	0.031230342	0.045209338
0.00988889	0.025304479	0.037142158
0.007263131	0.019033651	0.028347287
0.004654192	0.012700544	0.019273476
0.002446173	0.007141854	0.011141274
0.001467263	0.004064681	0.006230419
-----Data11
0.081521814	0.131835251	0.13319134
0.079511741	0.160341153	0.166675386
0.075711006	0.191484376	0.205041122
0.070470353	0.220268571	0.243542819
0.064749162	0.243074869	0.279145114
0.059549415	0.257245517	0.310157442
0.055171713	0.262030137	0.337102492
0.051672625	0.256334787	0.362778839
0.048937882	0.240577189	0.381758703
0.046757687	0.217607661	0.39032073
0.044917712	0.190926931	0.386615245
0.043259395	0.163772105	0.370114686
0.041682935	0.138974806	0.341843538
0.040118668	0.118409132	0.304515282
0.03848368	0.102650963	0.262526698
0.036735305	0.091278686	0.220191608
0.034934514	0.083419118	0.181549105
0.033174327	0.07787259	0.149171683
0.031475523	0.073677861	0.12427062
0.0298152	0.070071755	0.106542587
0.028167007	0.066605382	0.094554534
0.02650204	0.063056489	0.086406381
0.024788092	0.059314447	0.0803907
0.023000384	0.055339165	0.075254688
0.021131974	0.051144154	0.070268145
0.019173317	0.046730733	0.065070179
0.017101523	0.042050119	0.059433117
0.014892815	0.037033134	0.053189639
0.012527577	0.031607966	0.046185069
0.010024757	0.025799027	0.038447842
0.007418597	0.019665049	0.030040116
0.00482588	0.013457806	0.021305665
0.002615081	0.007922043	0.013219755
0.00158245	0.004576623	0.007690014
-----Data11
0.221370374	0.270017017	0.265965883
0.228916814	0.310488466	0.308234071
0.232215484	0.352477176	0.353937087
0.231135791	0.390518229	0.398501023
0.226005387	0.420312864	0.438767022
0.217217734	0.438587798	0.47282303
0.205222234	0.44436913	0.500663269
0.189961913	0.436020881	0.5234166
0.171553921	0.413600609	0.535862144
0.150733358	0.380027863	0.534867677
0.128605002	0.338434201	0.519090504
0.106642916	0.291972308	0.488520098
0.086908431	0.244636123	0.444794531
0.070993629	0.200523096	0.391333066
0.058919374	0.162536011	0.333315716
0.050080645	0.132084559	0.27571026
0.043873326	0.109735704	0.223215356
0.03959874	0.094429232	0.17894962
0.036644554	0.08458646	0.144649054
0.034462717	0.07832369	0.120329905
0.032715174	0.074137422	0.104619042
0.031227654	0.071049975	0.095259268
0.029897081	0.068472839	0.089927086
0.028660224	0.066087511	0.086737885
0.027479399	0.063748703	0.084430723
0.026327048	0.061392476	0.082318504
0.025182508	0.058981757	0.080063906
0.024029303	0.056485808	0.077518363
0.022842842	0.053857263	0.074587681
0.021600602	0.051057127	0.071260104
0.020286833	0.048039474	0.067492259
0.018908793	0.044798728	0.063299999
0.017501535	0.041391791	0.058781009
0.016178556	0.038148006	0.054455725
-----Data12
0.158719573	0.203401134	0.2024008
0.158052684	0.23141047	0.233411137
0.155051684	0.261753918	0.268756252
0.150050017	0.290096699	0.304101367
0.144048016	0.312437479	0.336778926
0.138046015	0.326775592	0.365121707
0.132377459	0.332110704	0.38912971
0.126708903	0.327775925	0.410803601
0.121373791	0.314771591	0.424808269
0.115371791	0.2960987	0.428476159
0.108702901	0.274758253	0.420473491
0.101700567	0.252084028	0.400800267
0.094031344	0.229409803	0.371123708
0.086028676	0.207069023	0.334778259
0.077692564	0.186062021	0.2960987
0.069689897	0.166055352	0.258419473
0.062354118	0.14804935	0.223407803
0.055685228	0.132710904	0.19273091
0.050016672	0.119373124	0.167055685
0.045015005	0.108036012	0.146048683
0.040680227	0.097699233	0.129043014
0.036345448	0.088029343	0.115038346
0.032344115	0.078692898	0.1027009
0.028676225	0.070023341	0.092030677
0.025341781	0.062020674	0.082027342
0.02234078	0.054684895	0.07369123
0.01933978	0.04834945	0.066022007
0.017005669	0.042347449	0.058352784
0.014338113	0.036345448	0.051017006
0.011670557	0.030010003	0.043014338
0.009003001	0.023674558	0.034678226
0.00666889	0.017672558	0.026342114
0.004334778	0.012004001	0.018672891
0.003001	0.008336112	0.013004335
